epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
60,775.231,1.15828,0.70221,1.06268,0.63734,0.71151,0.696,0.41268,1.26741,0.72484,1.08012,0.00070795,0.00070795,0.00070795
61,787.524,1.18489,0.70046,1.07823,0.73303,0.68985,0.73613,0.43194,1.28847,0.73582,1.08843,0.000703,0.000703,0.000703
62,801.502,1.19696,0.70009,1.0905,0.6749,0.71906,0.71131,0.42292,1.27782,0.74169,1.0872,0.00069805,0.00069805,0.00069805
63,814.101,1.18097,0.70548,1.07024,0.68323,0.68802,0.70404,0.41993,1.27874,0.75401,1.08633,0.0006931,0.0006931,0.0006931
64,826.991,1.17868,0.70595,1.06778,0.6386,0.71998,0.68939,0.41138,1.34276,0.72929,1.10461,0.00068815,0.00068815,0.00068815
65,839.834,1.15526,0.6901,1.06236,0.65707,0.69088,0.68726,0.42169,1.27376,0.74747,1.08175,0.0006832,0.0006832,0.0006832
66,852.757,1.16168,0.66624,1.06508,0.65514,0.75173,0.70925,0.42602,1.26038,0.74616,1.07511,0.00067825,0.00067825,0.00067825
67,866.14,1.16061,0.68022,1.06032,0.70911,0.68955,0.70449,0.42437,1.27352,0.7307,1.08241,0.0006733,0.0006733,0.0006733
68,879.009,1.15816,0.68103,1.06363,0.68883,0.68358,0.7033,0.42885,1.25483,0.70662,1.07335,0.00066835,0.00066835,0.00066835
69,891.327,1.15836,0.67942,1.06118,0.64023,0.77793,0.72259,0.42602,1.33015,0.74612,1.09889,0.0006634,0.0006634,0.0006634
70,903.678,1.14763,0.6666,1.06061,0.6993,0.70898,0.73369,0.44304,1.30719,0.71773,1.08432,0.00065845,0.00065845,0.00065845
71,918.124,1.16349,0.68193,1.06429,0.65484,0.72855,0.69001,0.41778,1.29615,0.78508,1.0829,0.0006535,0.0006535,0.0006535
72,931.439,1.1564,0.67428,1.06233,0.70084,0.69284,0.70747,0.42726,1.28502,0.72744,1.0833,0.00064855,0.00064855,0.00064855
73,944.24,1.15355,0.66533,1.06158,0.67352,0.73269,0.74709,0.44426,1.34817,0.73909,1.10478,0.0006436,0.0006436,0.0006436
74,958.794,1.15298,0.65518,1.05135,0.63175,0.73717,0.71565,0.42141,1.27931,0.74414,1.08225,0.00063865,0.00063865,0.00063865
75,971.178,1.15335,0.67352,1.06452,0.65375,0.72169,0.71454,0.4296,1.28004,0.75984,1.08095,0.0006337,0.0006337,0.0006337
76,983.637,1.1308,0.66683,1.05467,0.72823,0.6682,0.73623,0.43859,1.28297,0.72923,1.07944,0.00062875,0.00062875,0.00062875
77,996.052,1.12344,0.65104,1.04596,0.67767,0.74169,0.73258,0.44208,1.26652,0.69343,1.07443,0.0006238,0.0006238,0.0006238
78,1008.37,1.12581,0.642,1.04795,0.72741,0.67241,0.73589,0.43931,1.28962,0.70963,1.08844,0.00061885,0.00061885,0.00061885
79,1021.39,1.12364,0.64803,1.04852,0.70834,0.74694,0.75645,0.44589,1.29482,0.70707,1.09182,0.0006139,0.0006139,0.0006139
80,1035.45,1.13254,0.64991,1.05371,0.67458,0.72056,0.71539,0.41838,1.2918,0.7268,1.0956,0.00060895,0.00060895,0.00060895
81,1048.64,1.15105,0.65107,1.04985,0.67858,0.7203,0.70384,0.42178,1.26438,0.72409,1.07763,0.000604,0.000604,0.000604
82,1061.33,1.11675,0.64156,1.04234,0.71767,0.70421,0.72581,0.42917,1.27233,0.70666,1.07525,0.00059905,0.00059905,0.00059905
83,1074.13,1.09824,0.62582,1.03941,0.70473,0.7031,0.73262,0.43193,1.28753,0.75298,1.08838,0.0005941,0.0005941,0.0005941
84,1086.53,1.1273,0.65155,1.04338,0.73327,0.68261,0.73729,0.44066,1.27447,0.71299,1.07428,0.00058915,0.00058915,0.00058915
85,1099.04,1.13505,0.64082,1.04831,0.73721,0.68936,0.72434,0.42817,1.30103,0.76732,1.08786,0.0005842,0.0005842,0.0005842
86,1111.66,1.10625,0.61795,1.03364,0.6018,0.78332,0.70751,0.41981,1.26734,0.73836,1.07473,0.00057925,0.00057925,0.00057925
87,1124.28,1.11016,0.64202,1.03769,0.65551,0.71053,0.72018,0.42893,1.26148,0.72713,1.0765,0.0005743,0.0005743,0.0005743
88,1137.2,1.10376,0.6273,1.03316,0.66282,0.75145,0.74338,0.43521,1.30519,0.74409,1.09099,0.00056935,0.00056935,0.00056935
89,1149.77,1.08783,0.63052,1.02087,0.65477,0.72283,0.72152,0.42755,1.28872,0.75343,1.08652,0.0005644,0.0005644,0.0005644
90,1163.19,1.11933,0.62103,1.04784,0.73132,0.69767,0.7509,0.45215,1.252,0.73377,1.07537,0.00055945,0.00055945,0.00055945
91,1177.1,1.11864,0.62016,1.04228,0.71797,0.73058,0.73856,0.44105,1.26655,0.74473,1.07327,0.0005545,0.0005545,0.0005545
92,1190.01,1.09851,0.60916,1.03181,0.66158,0.75552,0.72716,0.43476,1.30962,0.73522,1.09357,0.00054955,0.00054955,0.00054955
93,1202.52,1.105,0.60931,1.03658,0.74529,0.70971,0.74304,0.43083,1.36007,0.73495,1.11255,0.0005446,0.0005446,0.0005446
94,1215.2,1.09134,0.61172,1.03083,0.70201,0.76067,0.7432,0.4491,1.26687,0.7081,1.08023,0.00053965,0.00053965,0.00053965
95,1228.27,1.07402,0.59809,1.02773,0.70992,0.731,0.73722,0.44209,1.25985,0.72658,1.07136,0.0005347,0.0005347,0.0005347
96,1241.03,1.07404,0.59467,1.02748,0.72104,0.71678,0.76292,0.46194,1.26942,0.69532,1.07348,0.00052975,0.00052975,0.00052975
97,1255.82,1.08969,0.60601,1.02568,0.72756,0.76679,0.76038,0.44458,1.30412,0.70538,1.0904,0.0005248,0.0005248,0.0005248
98,1269.09,1.08473,0.59862,1.02711,0.71474,0.7577,0.71899,0.43509,1.26258,0.7302,1.07077,0.00051985,0.00051985,0.00051985
99,1281.54,1.09271,0.60264,1.02576,0.70746,0.72411,0.71996,0.43322,1.25205,0.71279,1.07709,0.0005149,0.0005149,0.0005149
100,1294.8,1.07272,0.5936,1.02187,0.69081,0.72125,0.72074,0.44373,1.26831,0.71601,1.07127,0.00050995,0.00050995,0.00050995
101,1307.17,1.07777,0.58896,1.02559,0.68946,0.70869,0.72034,0.43771,1.2625,0.71769,1.07133,0.000505,0.000505,0.000505
102,1319.75,1.06377,0.59853,1.0114,0.68448,0.7346,0.71163,0.42963,1.2486,0.72321,1.07495,0.00050005,0.00050005,0.00050005
103,1332.26,1.07015,0.59391,1.02613,0.6758,0.74068,0.72656,0.44931,1.26722,0.70999,1.0762,0.0004951,0.0004951,0.0004951
104,1345.05,1.07686,0.58321,1.02743,0.72378,0.72785,0.73278,0.43675,1.35473,0.70967,1.10435,0.00049015,0.00049015,0.00049015
105,1358.03,1.06047,0.58609,1.01801,0.72823,0.72986,0.73632,0.44773,1.23476,0.70234,1.06391,0.0004852,0.0004852,0.0004852
106,1370.94,1.06161,0.57776,1.01503,0.70679,0.75623,0.73932,0.45179,1.25726,0.69864,1.07658,0.00048025,0.00048025,0.00048025
107,1383.67,1.05938,0.56921,1.02325,0.64454,0.74655,0.71688,0.43855,1.26983,0.70357,1.07692,0.0004753,0.0004753,0.0004753
108,1396.38,1.04295,0.57667,1.01164,0.68,0.73627,0.72891,0.43131,1.30026,0.7426,1.08723,0.00047035,0.00047035,0.00047035
109,1409.46,1.04908,0.58631,1.00706,0.68582,0.77476,0.76051,0.45507,1.25556,0.71814,1.07925,0.0004654,0.0004654,0.0004654
110,1423.1,1.05833,0.57939,1.02524,0.68714,0.75565,0.7382,0.4435,1.28476,0.73926,1.0879,0.00046045,0.00046045,0.00046045
111,1435.69,1.05138,0.57187,1.01273,0.67433,0.79963,0.77577,0.46284,1.27341,0.71991,1.07499,0.0004555,0.0004555,0.0004555
112,1450.2,1.04186,0.56639,1.01171,0.72766,0.72679,0.75592,0.45106,1.26102,0.70078,1.07536,0.00045055,0.00045055,0.00045055
113,1462.61,1.04353,0.5683,1.01347,0.75489,0.73184,0.76183,0.45345,1.26561,0.70527,1.0756,0.0004456,0.0004456,0.0004456
114,1475.62,1.05299,0.58472,1.01322,0.73057,0.71061,0.73285,0.43718,1.26206,0.72064,1.07297,0.00044065,0.00044065,0.00044065
115,1487.99,1.03719,0.56179,1.01276,0.76081,0.6875,0.75511,0.45032,1.27497,0.70863,1.08009,0.0004357,0.0004357,0.0004357
116,1501.2,1.03906,0.56103,1.00422,0.72547,0.72972,0.74876,0.45582,1.25645,0.708,1.07275,0.00043075,0.00043075,0.00043075
117,1513.84,1.04037,0.57083,1.0095,0.72953,0.78169,0.75663,0.45832,1.25845,0.69804,1.06645,0.0004258,0.0004258,0.0004258
118,1526.71,1.03259,0.56002,1.00318,0.75813,0.7485,0.75585,0.46557,1.24694,0.70626,1.06694,0.00042085,0.00042085,0.00042085
119,1541.13,1.00389,0.54285,0.99829,0.73554,0.75143,0.76974,0.46798,1.26779,0.70185,1.07938,0.0004159,0.0004159,0.0004159
120,1554.62,1.00683,0.54945,0.99171,0.763,0.71904,0.76056,0.45962,1.24713,0.70304,1.07492,0.00041095,0.00041095,0.00041095
121,1567.12,1.01153,0.54739,0.99596,0.7234,0.76483,0.76541,0.45982,1.2637,0.72002,1.07982,0.000406,0.000406,0.000406
122,1579.95,1.00879,0.54352,0.99869,0.75283,0.76977,0.78519,0.47219,1.29186,0.69373,1.08368,0.00040105,0.00040105,0.00040105
123,1593.65,1.0135,0.54339,0.99921,0.74273,0.73224,0.75331,0.4624,1.26347,0.69919,1.07374,0.0003961,0.0003961,0.0003961
124,1607.2,1.02084,0.55162,1.0037,0.71932,0.76718,0.75333,0.45466,1.24455,0.69455,1.07055,0.00039115,0.00039115,0.00039115
125,1620.07,1.00741,0.54084,1.00003,0.75287,0.78831,0.77332,0.46432,1.23611,0.69281,1.06714,0.0003862,0.0003862,0.0003862
126,1633.03,1.00036,0.53672,0.99394,0.77392,0.76031,0.75717,0.46379,1.24545,0.71631,1.06794,0.00038125,0.00038125,0.00038125
127,1645.93,0.99965,0.53652,0.99981,0.75361,0.75721,0.76854,0.46536,1.238,0.67983,1.06501,0.0003763,0.0003763,0.0003763
128,1658.56,1.00288,0.54809,0.9939,0.69234,0.74671,0.74424,0.46091,1.26124,0.67442,1.06469,0.00037135,0.00037135,0.00037135
129,1670.89,0.99432,0.53271,0.99322,0.79429,0.7223,0.78011,0.48072,1.26073,0.68842,1.08164,0.0003664,0.0003664,0.0003664
130,1684.33,1.00031,0.53805,0.99442,0.7771,0.7639,0.77882,0.49007,1.24081,0.67794,1.07571,0.00036145,0.00036145,0.00036145
131,1698.09,1.01943,0.54805,1.00286,0.74668,0.7672,0.77564,0.48391,1.26652,0.67437,1.0815,0.0003565,0.0003565,0.0003565
132,1710.6,1.01408,0.53166,0.99419,0.74508,0.7486,0.76353,0.47305,1.25619,0.66366,1.07281,0.00035155,0.00035155,0.00035155
133,1722.93,0.98155,0.52266,0.98046,0.74748,0.78567,0.79645,0.49194,1.23874,0.67208,1.0662,0.0003466,0.0003466,0.0003466
134,1735.98,0.97797,0.51542,0.98489,0.73062,0.78948,0.76279,0.46843,1.23288,0.68159,1.06776,0.00034165,0.00034165,0.00034165
