epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
180,2022.59,0.82352,0.43231,0.92906,0.78358,0.72212,0.77757,0.49851,1.20447,0.66644,1.08886,0.00011395,0.00011395,0.00011395
181,2033.64,0.79571,0.42004,0.92435,0.8012,0.71414,0.76183,0.48749,1.20259,0.68764,1.09041,0.000109,0.000109,0.000109
182,2044.34,0.80337,0.42359,0.93062,0.73247,0.77955,0.76062,0.48838,1.20634,0.68058,1.0918,0.00010405,0.00010405,0.00010405
183,2055.16,0.8043,0.43043,0.92967,0.78614,0.73072,0.76682,0.49606,1.19901,0.67309,1.08831,9.91e-05,9.91e-05,9.91e-05
184,2066.35,0.78352,0.40896,0.9174,0.7686,0.74226,0.77347,0.50826,1.19475,0.6803,1.09025,9.415e-05,9.415e-05,9.415e-05
185,2078.75,0.77269,0.40538,0.91723,0.76096,0.75717,0.76797,0.50037,1.20282,0.6714,1.09102,8.92e-05,8.92e-05,8.92e-05
186,2089.55,0.7853,0.41754,0.91967,0.74782,0.7879,0.78971,0.50809,1.20649,0.66639,1.09118,8.425e-05,8.425e-05,8.425e-05
187,2102.2,0.77672,0.4138,0.91641,0.73778,0.77667,0.77462,0.50686,1.20617,0.67043,1.09345,7.93e-05,7.93e-05,7.93e-05
188,2112.96,0.79138,0.41915,0.924,0.76184,0.75447,0.77822,0.50775,1.2063,0.66672,1.09754,7.435e-05,7.435e-05,7.435e-05
189,2123.64,0.77808,0.41056,0.91905,0.76189,0.74169,0.78119,0.51068,1.20138,0.65948,1.09117,6.94e-05,6.94e-05,6.94e-05
190,2135.94,0.78254,0.40964,0.91718,0.76012,0.74581,0.78255,0.51194,1.1969,0.66773,1.08816,6.445e-05,6.445e-05,6.445e-05
191,2193.76,0.67262,0.31681,0.88067,0.7834,0.72865,0.77483,0.50604,1.19801,0.67476,1.09099,5.95e-05,5.95e-05,5.95e-05
192,2204.37,0.66947,0.31372,0.87804,0.80879,0.70845,0.76717,0.50229,1.19535,0.67578,1.09185,5.455e-05,5.455e-05,5.455e-05
193,2214.97,0.67179,0.31489,0.87955,0.77549,0.72986,0.77401,0.50611,1.19415,0.67391,1.09353,4.96e-05,4.96e-05,4.96e-05
194,2225.17,0.66284,0.31314,0.87644,0.78831,0.75036,0.7823,0.50956,1.19822,0.66949,1.09585,4.465e-05,4.465e-05,4.465e-05
195,2235.67,0.65111,0.30944,0.87096,0.78228,0.74751,0.77775,0.50736,1.19303,0.67038,1.09296,3.97e-05,3.97e-05,3.97e-05
196,2246.03,0.66976,0.31401,0.87992,0.78163,0.75535,0.77988,0.50786,1.19145,0.67552,1.09471,3.475e-05,3.475e-05,3.475e-05
197,2256.63,0.65623,0.30893,0.87477,0.77549,0.75204,0.77717,0.5087,1.19131,0.67095,1.09557,2.98e-05,2.98e-05,2.98e-05
198,2267.79,0.65371,0.31008,0.87603,0.77564,0.75453,0.77772,0.50791,1.19278,0.67158,1.09711,2.485e-05,2.485e-05,2.485e-05
199,2279.11,0.64149,0.30313,0.86738,0.78034,0.74568,0.77792,0.50969,1.1903,0.66935,1.09692,1.99e-05,1.99e-05,1.99e-05
200,2289.76,0.64404,0.30602,0.87229,0.79571,0.73303,0.78106,0.51244,1.19098,0.67027,1.09775,1.495e-05,1.495e-05,1.495e-05
