epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
184,2271.75,1.79755,0.88425,1.89257,0.74647,0.75433,0.75775,0.4913,2.51538,1.50285,2.14665,9.415e-05,9.415e-05,9.415e-05
185,2284.03,1.78937,0.86394,1.89324,0.75439,0.742,0.7503,0.4872,2.4997,1.4905,2.14795,8.92e-05,8.92e-05,8.92e-05
186,2296.31,1.81054,0.90823,1.90055,0.72066,0.74721,0.76443,0.49653,2.50664,1.50209,2.14948,8.425e-05,8.425e-05,8.425e-05
187,2308.85,1.78043,0.88988,1.89514,0.7511,0.72867,0.76999,0.49351,2.53569,1.49009,2.16137,7.93e-05,7.93e-05,7.93e-05
188,2320.9,1.82318,0.9203,1.91747,0.68607,0.7809,0.76435,0.49217,2.51374,1.47863,2.154,7.435e-05,7.435e-05,7.435e-05
189,2332.62,1.78025,0.89696,1.90125,0.74225,0.7451,0.77148,0.49835,2.50658,1.46921,2.14902,6.94e-05,6.94e-05,6.94e-05
190,2344.64,1.78107,0.88555,1.89188,0.70882,0.78086,0.76278,0.49531,2.49622,1.50846,2.14729,6.445e-05,6.445e-05,6.445e-05
191,2400.36,1.54362,0.65443,1.81976,0.78379,0.69253,0.76097,0.48893,2.51279,1.51236,2.15437,5.95e-05,5.95e-05,5.95e-05
192,2412.09,1.55275,0.65017,1.82122,0.75233,0.72011,0.76098,0.49364,2.50627,1.50753,2.15352,5.455e-05,5.455e-05,5.455e-05
193,2423.81,1.55051,0.64361,1.81604,0.72249,0.73905,0.75029,0.48572,2.51119,1.50787,2.16015,4.96e-05,4.96e-05,4.96e-05
194,2436.1,1.54712,0.63594,1.81429,0.72704,0.75225,0.76239,0.48808,2.51928,1.52109,2.15872,4.465e-05,4.465e-05,4.465e-05
195,2448.41,1.51903,0.62467,1.80468,0.73401,0.74903,0.76283,0.49243,2.49601,1.51644,2.15223,3.97e-05,3.97e-05,3.97e-05
196,2461.22,1.55465,0.64909,1.8151,0.74061,0.74622,0.76588,0.49209,2.51222,1.52229,2.15693,3.475e-05,3.475e-05,3.475e-05
197,2473.21,1.51655,0.62867,1.80588,0.7195,0.76704,0.76712,0.49804,2.49081,1.51768,2.15235,2.98e-05,2.98e-05,2.98e-05
198,2485.57,1.51536,0.62679,1.81152,0.72844,0.7576,0.76365,0.49384,2.50411,1.52173,2.15817,2.485e-05,2.485e-05,2.485e-05
199,2498.01,1.49019,0.61449,1.78817,0.75502,0.7231,0.76007,0.49086,2.49948,1.5236,2.15629,1.99e-05,1.99e-05,1.99e-05
200,2510.3,1.4992,0.62355,1.807,0.72188,0.74904,0.75769,0.48958,2.50438,1.52144,2.15981,1.495e-05,1.495e-05,1.495e-05
